headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
劇情,あらすじ/物語の展開,ㄐㄩˋ ㄑㄧㄥˊ,jùqíng,名詞,5,common,ai,word,,
具有,有する/備えている,ㄐㄩˋ ㄧㄡˇ,jùyǒu,状態動詞,5,common,ai,word,,
絕對,絶対的な/完全に,ㄐㄩㄝˊ ㄉㄨㄟˋ / ㄐㄩㄝˊ ㄉㄨㄟˋ,juéduì / juéduì,副詞/状態動詞(連体用),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
角色,役割/役柄,ㄐㄩㄝˊ ㄙㄜˋ,juésè,名詞,5,common,ai,word,,
卡車,トラック,ㄎㄚˇ ㄔㄜ,kǎchē,名詞,5,common,ai,word,,
開放,開花する/開放する,ㄎㄞ ㄈㄤˋ / ㄎㄞ ㄈㄤˋ,kāifàng / kāifàng,動詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
開花,開花する/裂ける,ㄎㄞ ㄏㄨㄚ,kāihuā,Vp-sep,5,common,ai,word,,
開朗,明るい/快活な,ㄎㄞ ㄌㄤˇ,kāilǎng,状態動詞(形容詞),5,common,ai,word,,
開始,始まる/始める / 始める/開始,ㄎㄞ ㄕˇ / ㄎㄞ ㄕˇ,kāishǐ / kāishǐ,名詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
看不起,見下す/軽蔑する,ㄎㄢˋ ㄅㄨˋ ㄑㄧˇ,kànbùqǐ,状態動詞,5,common,ai,word,,
棵,木や植物を数える単位,ㄎㄜ,kē,量詞,5,common,ai,word,,
科,部門/学科,ㄎㄜ,kē,量詞,5,common,ai,word,,
科技,科学技術,ㄎㄜ ㄐㄧˋ,kējì,名詞,5,common,ai,word,,
科學,科学/科学的な,ㄎㄜ ㄒㄩㄝˊ,kēxué,状態動詞(形容詞)/名詞,5,common,ai,word,,
可,～できる/許可する,ㄎㄜˇ,kě,副詞/助動詞,5,common,ai,word,,
可靠,信頼できる,ㄎㄜˇ ㄎㄠˋ,kěkào,状態動詞(形容詞),5,common,ai,word,,
可憐,哀れな/かわいそうな,ㄎㄜˇ ㄌㄧㄢˊ,kělián,状態動詞(形容詞),5,common,ai,word,,
渴望,切望する,ㄎㄜˇ ㄨㄤˋ,kěwàng,状態動詞,5,common,ai,word,,
可惡,憎らしい/忌まわしい,ㄎㄜˇ ㄨˋ,kěwù,状態動詞(形容詞),5,common,ai,word,,
可以,〜してよい/できる / ～できる/よい,ㄎㄜˇ ㄧˇ / ㄎㄜˇ ㄧˇ,kěyǐ / kěyǐ,助動詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
刻,15分/刻む,ㄎㄜˋ,kè,量詞/動詞,5,common,ai,word,,
克,グラム/克する,ㄎㄜˋ,kè,量詞,5,common,ai,word,,
課程,課程/授業,ㄎㄜˋ ㄔㄥˊ,kèchéng,名詞,5,common,ai,word,,
課堂,教室/授業中,ㄎㄜˋ ㄊㄤˊ,kètáng,名詞,5,common,ai,word,,
課文,教科書の本文,ㄎㄜˋ ㄨㄣˊ,kèwén,名詞,5,common,ai,word,,
克服,克服する,ㄎㄜˋ ㄈㄨˊ,kèfú,変化動詞,5,common,ai,word,,
肯,～する意欲がある,ㄎㄣˇ,kěn,助動詞,5,common,ai,word,,
肯定,確実な/肯定する,ㄎㄣˇ ㄉㄧㄥˋ,kěndìng,状態動詞(形容詞),5,common,ai,word,,
空間,空間/余地,ㄎㄨㄥ ㄐㄧㄢ,kōngjiān,名詞,5,common,ai,word,,
空軍,空軍/釣果なし,ㄎㄨㄥ ㄐㄩㄣ,kōngjūn,名詞,5,common,ai,word,,
恐怕,恐らく/～ではないか,ㄎㄨㄥˇ ㄆㄚˋ,kǒngpà,副詞,5,common,ai,word,,
口,〜口(ひとくちの量詞)/口 / 口/個(人や井戸の数詞),ㄎㄡˇ / ㄎㄡˇ,kǒu / kǒu,名詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
口味,好み/味,ㄎㄡˇ ㄨㄟˋ,kǒuwèi,名詞,5,common,ai,word,,
快,速い/もうすぐ / 速い,ㄎㄨㄞˋ / ㄎㄨㄞˋ,kuài / kuài,副詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
寬,広い/ゆったりした,ㄎㄨㄢ,kuān,状態動詞(形容詞),5,common,ai,word,,
況且,その上/さらに,ㄎㄨㄤˋ ㄑㄧㄝˇ,kuàngqiě,接続詞,5,common,ai,word,,
誇張,大げさな,ㄎㄨㄚ ㄓㄤ,kuāzhāng,状態動詞(形容詞),5,common,ai,word,,
擴大,拡大する,ㄎㄨㄛˋ ㄉㄚˋ,kuòdà,動詞,5,common,ai,word,,
拉肚子,下痢をする,ㄌㄚ ㄉㄨˋ ˙ㄗ,lādùzi,離合動詞,5,common,ai,word,,
來,来る / 来る/～してくる,ㄌㄞˊ / ㄌㄞˊ / ㄌㄞˊ,lái / lái / lái,副詞/助詞/名詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
來不及,間に合わない,ㄌㄞˊ ㄅㄨˋ ㄐㄧˊ,láibùjí,状態動詞(形容詞),5,common,ai,word,,
來得及,間に合う,ㄌㄞˊ ˙ㄉㄜ ㄐㄧˊ,láidejí,状態動詞(形容詞),5,common,ai,word,,
藍,青い,ㄌㄢˊ,lán,状態動詞(形容詞),5,common,ai,word,,
浪漫,ロマンチックな,ㄌㄤˋ ㄇㄢˋ,làngmàn,状態動詞(形容詞),5,common,ai,word,,
老公,夫,ㄌㄠˇ ㄍㄨㄥ,lǎogōng,名詞,5,common,ai,word,,
老虎,トラ,ㄌㄠˇ ㄏㄨˇ,lǎohǔ/hǔ,名詞,5,common,ai,word,,原表記: 老虎/虎
老婆,妻,ㄌㄠˇ ㄆㄛˊ,lǎopó,名詞,5,common,ai,word,,
老實,誠実な/おとなしい,ㄌㄠˇ ㄕˊ,lǎoshí,状態動詞(形容詞),5,common,ai,word,,
老是,いつも,ㄌㄠˇ ㄕˋ,lǎoshì,副詞,5,common,ai,word,,
樂,楽しい/笑う,ㄌㄜˋ,lè,状態動詞(形容詞),5,common,ai,word,,
樂觀,楽観的な,ㄌㄜˋ ㄍㄨㄢ,lèguān,状態動詞(形容詞),5,common,ai,word,,
樂趣,楽しみ/喜び,ㄌㄜˋ ㄑㄩˋ,lèqù,名詞,5,common,ai,word,,
淚,涙,ㄌㄟˋ,lèi,名詞,5,common,ai,word,,
冷淡,冷淡な/よそよそしい,ㄌㄥˇ ㄉㄢˋ,lěngdàn,状態動詞(形容詞),5,common,ai,word,,
力,力/能力,ㄌㄧˋ,lì,名詞,5,common,ai,word,,
里,里(長さの単位),ㄌㄧˇ,lǐ,量詞,5,common,ai,word,,
練,練習する/鍛える,ㄌㄧㄢˋ,liàn,動詞,5,common,ai,word,,
戀愛,恋愛する,ㄌㄧㄚˋ ㄋㄞˋ,liànài,変化動詞,5,common,ai,word,,
亮,明るい/光る,ㄌㄧㄤˋ / ㄌㄧㄤˋ,liàng / liàng,状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
良好,良好な,ㄌㄧㄤˊ ㄏㄠˇ,liánghǎo,状態動詞(形容詞),5,common,ai,word,,
連絡,連絡する,ㄌㄧㄢˊ ㄌㄨㄛˋ,liánluò,動詞,5,common,ai,word,,原表記: 連絡/聯絡
連續劇,連続ドラマ,ㄌㄧㄢˊ ㄒㄩˋ ㄐㄩˋ,liánxùjù,名詞,5,common,ai,word,,
了不起,すごい/素晴らしい,ㄌㄧㄠˇ ㄅㄨˋ ㄑㄧˇ,liǎobùqǐ,状態動詞(形容詞),5,common,ai,word,,
離婚,離婚する,ㄌㄧˊ ㄏㄨㄣ,líhūn,Vp-sep,5,common,ai,word,,
裡邊,内側,ㄌㄧˇ ㄅㄧㄢ,lǐbiān,名詞,5,common,ai,word,,
厲害,すごい/激しい,ㄌㄧˋ ㄏㄞˋ,lìhài,状態動詞(形容詞),5,common,ai,word,,
理解,理解する,ㄌㄧˇ ㄐㄧㄝˇ,lǐjiě,状態動詞,5,common,ai,word,,
理論,理論/議論する,ㄌㄧˇ ㄌㄨㄣˋ / ㄌㄧˇ ㄌㄨㄣˋ,lǐlùn / lǐlùn,名詞/自動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
禮堂,講堂,ㄌㄧˇ ㄊㄤˊ,lǐtáng,名詞,5,common,ai,word,,
力量,力/パワー,ㄌㄧˋ ㄌㄧㄤˋ,lìliàng,名詞,5,common,ai,word,,
領,襟/率いる,ㄌㄧㄥˇ,lǐng,動詞,5,common,ai,word,,
領導,指導する/リーダー,ㄌㄧㄥˇ ㄉㄠˇ / ㄌㄧㄥˇ ㄉㄠˇ,lǐngdǎo / lǐngdǎo,動詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
靈魂,魂,ㄌㄧㄥˊ ㄏㄨㄣˊ,línghún,名詞,5,common,ai,word,,
領域,領域/分野,ㄌㄧㄥˇ ㄩˋ,lǐngyù,名詞,5,common,ai,word,,
令,命令する/～させる,ㄌㄧㄥˋ / ㄌㄧㄥˋ,lìng / lìng,状態動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
留言,伝言を残す,ㄌㄧㄡˊ​ㄧㄢˊ,liú​yán,自動詞,5,common,ai,word,,
流血,出血する,ㄌㄧㄡˊ ㄒㄧㄝˇ,liúxiě,離合動詞,5,common,ai,word,,
留學,留学する,ㄌㄧㄡˊ ㄒㄩㄝˊ,liúxué,自動詞,5,common,ai,word,,
留學生,留学生,ㄌㄧㄡˊ ㄒㄩㄝˊ ㄕㄥ,liúxuéshēng,名詞,5,common,ai,word,,
理想,理想/夢/理想的な,ㄌㄧˇ ㄒㄧㄤˇ,lǐxiǎng,名詞/状態動詞(形容詞),5,common,ai,word,,
利益,利益/利害,ㄌㄧˋ ㄧˋ,lìyì,名詞,5,common,ai,word,,
旅客,旅行者/観光客,ㄌㄩˇ ㄎㄜˋ,lǚkè,名詞,5,common,ai,word,,
旅遊,旅行する/旅行,ㄌㄩˇ ㄧㄡˊ,lǚyóu,自動詞/名詞,5,common,ai,word,,
綠,緑色の/浮気させる,ㄌㄩˋ,lǜ,状態動詞(形容詞),5,common,ai,word,,
律師,弁護士,ㄌㄩˋ ㄕ,lǜshī,名詞,5,common,ai,word,,
錄,記録する/録音する,ㄌㄨˋ,lù,動詞,5,common,ai,word,,
錄取,採用する/合格させる,ㄌㄨˋ ㄑㄩˇ,lùqǔ,動詞,5,common,ai,word,,
錄音,録音する,ㄌㄨˋ ㄧㄣ,lùyīn,離合動詞,5,common,ai,word,,
露營,キャンプする,ㄌㄨˋ ㄧㄥˊ,lùyíng,離合動詞,5,common,ai,word,,
輪胎,タイヤ,ㄌㄨㄣˊ ㄊㄞ,lúntāi,名詞,5,common,ai,word,,
嘛,～でしょう/～だよ,˙ㄇㄚ,ma,助詞,5,common,ai,word,,
麻煩,面倒/お手数をかける / 面倒な/厄介な,ㄇㄚˊ ˙ㄈㄢ / ㄇㄚˊ ㄈㄢˊ,máfan / máfán,状態動詞(形容詞),3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
罵,叱る/罵る,ㄇㄚˋ,mà,動詞,5,common,ai,word,,
滿,いっぱいだ/満ちる / 満州族/満ちる,ㄇㄢˇ / ㄇㄢˇ / ㄇㄢˇ,mǎn / mǎn / mǎn,限定詞/状態動詞(形容詞)/副詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
滿意,満足した,ㄇㄢˇ ㄧˋ,mǎnyì,状態動詞,5,common,ai,word,,
滿足,満たす/満足する,ㄇㄢˇ ㄗㄨˊ,mǎnzú,状態動詞(形容詞),5,common,ai,word,,
慢慢,ゆっくりと/徐々に,ㄇㄢˋ ㄇㄢˋ,mànmàn,,5,common,ai,word,,
慢用,ごゆっくりどうぞ,ㄇㄢˋ ㄩㄥˋ,mànyòng,自動詞,5,common,ai,word,,
毛,〜角(0.1元)/毛 / 毛/羽毛,ㄇㄠˊ / ㄇㄠˊ,máo / máo,名詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
毛筆,筆,ㄇㄠˊ ㄅㄧˇ,máobǐ,名詞,5,common,ai,word,,
毛病,欠点/故障,ㄇㄠˊ ㄅㄧㄥˋ,máobìng,名詞,5,common,ai,word,,
馬桶,便器,ㄇㄚˇ ㄊㄨㄥˇ,mǎtǒng,名詞,5,common,ai,word,,
碼頭,埠頭/桟橋,ㄇㄚˇ ˙ㄊㄡ,mǎtou,名詞,5,common,ai,word,,
螞蟻,アリ,ㄇㄚˇ ㄧˇ,mǎyǐ,名詞,5,common,ai,word,,
沒,〜ない/なかった / ～していない/溺れる,ㄇㄟˊ / ㄇㄟˊ,méi / méi,助詞/変化動詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
每,毎〜/どの〜も / 各/毎,ㄇㄟˇ / ㄇㄟˇ,měi / měi,副詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
玫瑰,バラ,ㄇㄟˊ ㄍㄨㄟ,méiguī,名詞,5,common,ai,word,,
美好,素晴らしい/美しい,ㄇㄟˇ ㄏㄠˇ,měihǎo,状態動詞(形容詞),5,common,ai,word,,
沒什麼,何でもない/どういたしまして,ㄇㄟˊ ㄕㄣˊ ˙ㄇㄜ,méishénme,状態動詞(形容詞),5,common,ai,word,,
門,ドア/門 / 扉/門,ㄇㄣˊ / ㄇㄣˊ,mén / mén,量詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
迷人,魅力的な,ㄇㄧˊ ㄖㄣˊ,mírén,状態動詞(形容詞),5,common,ai,word,,
密切,親密な/密接な,ㄇㄧˋ ㄑㄧㄝˋ,mìqiè,状態動詞(形容詞),5,common,ai,word,,
面,顔/面/表面,ㄇㄧㄢˋ,miàn,量詞/名詞,5,common,ai,word,,
免費,無料の,ㄇㄧㄢˇ ㄈㄟˋ,miǎnfèi,状態動詞(形容詞),5,common,ai,word,,
面前,～の前で,ㄇㄧㄢˋ ㄑㄧㄢˊ,miànqián,名詞,5,common,ai,word,,
麵條,麺,ㄇㄧㄢˋ ㄊㄧㄠˊ,miàntiáo,名詞,5,common,ai,word,,
秒,秒/瞬時,ㄇㄧㄠˇ,miǎo,量詞,5,common,ai,word,,
描寫,描写する,ㄇㄧㄠˊ ㄒㄧㄝˇ,miáoxiě,動詞,5,common,ai,word,,
廟,寺院,ㄇㄧㄠˋ,miào,名詞,5,common,ai,word,,
米飯,ご飯,ㄇㄧˇ ㄈㄢˋ,mǐfàn,名詞,5,common,ai,word,,
米粉,米粉/ビーフン,ㄇㄧˇ ㄈㄣˇ,mǐfěn,名詞,5,common,ai,word,,
迷路,道に迷う,ㄇㄧˊ ㄌㄨˋ,mílù,Vp-sep,5,common,ai,word,,
明白,はっきりした/理解する,ㄇㄧㄥˊ ㄅㄞˊ / ㄇㄧㄥˊ ㄅㄞˊ / ㄇㄧㄥˊ ㄅㄞˊ,míngbái / míngbái / míngbái,変化動詞/状態動詞(形容詞)/副詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
名詞,名詞/用語,ㄇㄧㄥˊ ㄘˊ,míngcí,名詞,5,common,ai,word,,
民國,民国,ㄇㄧㄣˊ ㄍㄨㄛˊ,mínguó,名詞,5,common,ai,word,,
明顯,明白な/はっきりした,ㄇㄧㄥˊ ㄒㄧㄢˇ,míngxiǎn,状態動詞(形容詞),5,common,ai,word,,
明星,スター/有名人,ㄇㄧㄥˊ ㄒㄧㄥ,míngxīng,名詞,5,common,ai,word,,
命,命/運命/命令,ㄇㄧㄥˋ / ㄇㄧㄥˋ,mìng / mìng,名詞/動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
民族,民族/国民,ㄇㄧㄣˊ ㄗㄨˊ,mínzú,名詞,5,common,ai,word,,
陌生,見知らぬ/不慣れな,ㄇㄛˋ ㄕㄥ,mòshēng,状態動詞(形容詞),5,common,ai,word,,
摸,触る/撫でる,ㄇㄛ,mō,動詞,5,common,ai,word,,
某,ある/特定の,ㄇㄡˇ,mǒu,限定詞,5,common,ai,word,,
木,木/無感覚な,ㄇㄨˋ,mù,名詞,5,common,ai,word,,
目前,現在/目下,ㄇㄨˋ ㄑㄧㄢˊ,mùqián,名詞,5,common,ai,word,,
木頭,鈍感な人/木偶の坊,ㄇㄨˋ ˙ㄊㄡ,mùtou,名詞,5,common,ai,word,,
那,それ/あれ / あの/その/それなら,ㄋㄚˋ / ㄋㄚˋ,nà / nà,接続詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
那麼,そんなに/それでは / そんなに/あのように,ㄋㄚˋ ˙ㄇㄜ / ㄋㄚˋ ˙ㄇㄜ,nàme / nàme,接続詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
奶,乳/授乳する,ㄋㄞˇ,nǎi,名詞,5,common,ai,word,,
耐心,忍耐強い/忍耐,ㄋㄞˋ ㄒㄧㄣ / ㄋㄞˋ ㄒㄧㄣ,nàixīn / nàixīn,名詞/副詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
南方,南部/南の方,ㄋㄢˊ ㄈㄤ,nánfāng,名詞,5,common,ai,word,,
難怪,道理で/なるほど,ㄋㄢˊ ㄍㄨㄞˋ,nánguài,副詞,5,common,ai,word,,
難看,見苦しい/醜い,ㄋㄢˊ ㄎㄢˋ,nánkàn,状態動詞(形容詞),5,common,ai,word,,
腦,脳/頭脳,ㄋㄠˇ,nǎo,名詞,5,common,ai,word,,
拿手,得意な,ㄋㄚˊ ㄕㄡˇ,náshǒu,状態動詞(形容詞),5,common,ai,word,,
哪些,どれら/どの,ㄋㄚˇ ㄒㄧㄝ,nǎxiē,限定詞,5,common,ai,word,,
內容,内容/中身,ㄋㄟˋ ㄖㄨㄥˊ,nèiróng,名詞,5,common,ai,word,,
能夠,できる/可能である,ㄋㄥˊ ㄍㄡˋ,nénggòu,助動詞,5,common,ai,word,,
年代,年代/時代,ㄋㄧㄢˊ ㄉㄞˋ,niándài,名詞,5,common,ai,word,,
年齡,年齢,ㄋㄧㄢˊ ㄌㄧㄥˊ,niánlíng,名詞,5,common,ai,word,,
年年,毎年/年々,ㄋㄧㄢˊ ㄋㄧㄢˊ,niánnián,副詞,5,common,ai,word,,
牛仔褲,ジーンズ,ㄋㄧㄡˊ ㄗㄞˇ ㄎㄨˋ,niúzǎikù,名詞,5,common,ai,word,,
女士,女性/婦人,ㄋㄩˇ ㄕˋ,nǚshì,名詞,5,common,ai,word,,
喔,へえ/なるほど,ㄛ,ō,助詞,5,common,ai,word,,
哦,おや/えっ,ㄛˊ,ó,助詞,5,common,ai,word,,
排,列/並べる,ㄆㄞˊ / ㄆㄞˊ,pái / pái,動詞/量詞/動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
牌,看板/銘柄/札,ㄆㄞˊ(ㄗ˙),pái(zi),名詞,5,common,ai,word,,原表記: 牌(子)
盼望,待ち望む,ㄆㄢˋ ㄨㄤˋ,pànwàng,状態動詞,5,common,ai,word,,
培養,育成する/養う,ㄆㄟˊ ㄧㄤˇ,péiyǎng,動詞,5,common,ai,word,,
配,合わせる/適合する,ㄆㄟˋ / ㄆㄟˋ,pèi / pèi,動詞/動詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
配合,協力する/調和する,ㄆㄟˋ ㄏㄜˊ,pèihé,動詞,5,common,ai,word,,
碰,触れる/ぶつかる,ㄆㄥˋ,pèng,動詞,5,common,ai,word,,
碰到,偶然出会う,ㄆㄥˋ ㄉㄠˋ,pèngdào,変化動詞,5,common,ai,word,,
碰上,偶然出会う,ㄆㄥˋ ㄕㄤˋ,pèngshàng,変化動詞,5,common,ai,word,,
批評,批判する,ㄆㄧ ㄆㄧㄥˊ,pīpíng,動詞,5,common,ai,word,,
皮,皮/皮膚,ㄆㄧˊ / ㄆㄧˊ,pí / pí,名詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
皮帶,ベルト,ㄆㄧˊ ㄉㄞˋ,pídài,名詞,5,common,ai,word,,
皮膚,肌/皮膚,ㄆㄧˊ ㄈㄨ,pífū,名詞,5,common,ai,word,,
篇,（文章の）編,ㄆㄧㄢ,piān,量詞,5,common,ai,word,,
騙子,詐欺師,ㄆㄧㄢˋ ˙ㄗ,piànzi,名詞,5,common,ai,word,,
坪,坪（面積単位）,ㄆㄧㄥˊ,píng,量詞,5,common,ai,word,,
平,平らな/等しい,ㄆㄧㄥˊ,píng,状態動詞(形容詞),5,common,ai,word,,
平安,無事な/平穏な,ㄆㄧㄣˊ ㄍㄢ,píngān,状態動詞(形容詞),5,common,ai,word,,
平等,平等な,ㄆㄧㄥˊ ㄉㄥˇ,píngděng,状態動詞(形容詞),5,common,ai,word,,
平時,普段/平時,ㄆㄧㄥˊ ㄕˊ,píngshí,名詞,5,common,ai,word,,
平原,平野,ㄆㄧㄥˊ ㄩㄢˊ,píngyuán,名詞,5,common,ai,word,,
品質,性質/品質,ㄆㄧㄣˇ ㄓˊ,pǐnzhí,名詞,5,common,ai,word,,
破壞,破壊する/壊す,ㄆㄛˋ ㄏㄨㄞˋ,pòhuài,動詞,5,common,ai,word,,
普遍,普遍的/一般的,ㄆㄨˇ ㄅㄧㄢˋ,pǔbiàn,状態動詞(形容詞),5,common,ai,word,,
期,期間/段階,ㄑㄧˊ / ㄑㄧˊ,qí / qí,量詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
起,起きる/始まる / 起きる/立ち上がる,ㄑㄧˇ / ㄑㄧˇ / ㄑㄧˇ,qǐ / qǐ / qǐ,名詞/動詞/量詞/動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
氣,気体/空気/天気,ㄑㄧˋ,qì,名詞/限定詞,5,common,ai,word,,
簽名,署名する/サイン,ㄑㄧㄢ ㄇㄧㄥˊ,qiānmíng,離合動詞,5,common,ai,word,,
謙虛,謙虚な,ㄑㄧㄢ ㄒㄩ,qiānxū,状態動詞(形容詞),5,common,ai,word,,
前,前 / 前/前方,ㄑㄧㄢˊ(ㄇㄧㄢˋ) / ㄑㄧㄢˊ,qián(miàn) / qián,名詞/限定詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
強盜,強盗,ㄑㄧㄤˊ ㄉㄠˋ,qiángdào,名詞,5,common,ai,word,,
強調,強調する,ㄑㄧㄤˊ ㄉㄧㄠˋ,qiángdiào,動詞,5,common,ai,word,,
搶,奪い合う/強奪する,ㄑㄧㄤˇ,qiǎng,動詞,5,common,ai,word,,
欺負,いじめる,ㄑㄧ ㄈㄨˋ,qīfù,動詞,5,common,ai,word,,
其次,次に/その次に,ㄑㄧˊ ㄘˋ,qícì,接続詞,5,common,ai,word,,
起飛,離陸する/急成長する,ㄑㄧˇ ㄈㄟ,qǐfēi,変化動詞,5,common,ai,word,,
起來,起き上がる/〜し始める / ～し始める,ㄑㄧˇ ㄌㄞˊ / ㄑㄧˇ ㄌㄞˊ,qǐlái / qǐlái,助詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
親,親/肉親,ㄑㄧㄣ / ㄑㄧㄣ,qīn / qīn,動詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
親切,親切な/親しみやすい,ㄑㄧㄣ ㄑㄧㄝˋ,qīnqiè,状態動詞(形容詞),5,common,ai,word,,
親手,自分の手で,ㄑㄧㄣ ㄕㄡˇ,qīnshǒu,副詞,5,common,ai,word,,
親眼,自分の目で,ㄑㄧㄣ ㄧㄢˇ,qīnyǎn,副詞,5,common,ai,word,,
親自,自ら/本人,ㄑㄧㄣ ㄗˋ,qīnzì,副詞,5,common,ai,word,,
清,清朝/澄んだ,ㄑㄧㄥ / ㄑㄧㄥ,qīng / qīng,状態動詞(述語用),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
晴,晴れる,ㄑㄧㄥˊ,qíng,状態動詞(述語用),5,common,ai,word,,
情,感情/情勢,ㄑㄧㄥˊ,qíng,名詞,5,common,ai,word,,
情況,状況/様子,ㄑㄧㄥˇ ㄐㄧㄚˋ,qǐngjià,名詞,5,common,ai,word,,
情人,恋人,ㄑㄧㄥˊ ㄖㄣˊ,qíngrén,名詞,5,common,ai,word,,
請假,休暇を願い出る,ㄑㄧㄥˇ ㄐㄧㄚˋ,qǐngjià,動詞,5,common,ai,word,,
請教,教えを請う,ㄑㄧㄥˇ ㄐㄧㄠˋ,qǐngjiào,動詞,5,common,ai,word,,
請求,要請する/求める,ㄑㄧㄥˇ ㄑㄧㄡˊ,qǐngqiú,動詞,5,common,ai,word,,
慶祝,祝う,ㄑㄧㄥˋ ㄓㄨˋ,qìngzhù,動詞,5,common,ai,word,,
窮,貧しい/使い果たす,ㄑㄩㄥˊ,qióng,状態動詞(形容詞),5,common,ai,word,,
求,求める/探す,ㄑㄧㄡˊ,qiú,動詞,5,common,ai,word,,
球場,競技場/コート,ㄑㄧㄡˊ ㄔㄤˇ,qiúchǎng,名詞,5,common,ai,word,,
球賽,球技の試合,ㄑㄧㄡˊ ㄙㄞˋ,qiúsài,名詞,5,common,ai,word,,
球員,選手,ㄑㄧㄡˊ ㄩㄢˊ,qiúyuán,名詞,5,common,ai,word,,
氣溫,気温,ㄑㄧˋ ㄨㄣ,qìwēn,名詞,5,common,ai,word,,
去,行く / 行く/去る,ㄑㄩˋ / ㄑㄩˋ,qù / qù,副詞/助詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
去世,亡くなる,ㄑㄩˋ ㄕˋ,qùshì,変化動詞,5,common,ai,word,,
全,すべて/全体,ㄑㄩㄢˊ,quán,限定詞,5,common,ai,word,,
全球,全世界/地球規模,ㄑㄩㄢˊ ㄑㄧㄡˊ,quánqiú,名詞,5,common,ai,word,,
取代,取って代わる,ㄑㄩˇ ㄉㄞˋ,qǔdài,動詞,5,common,ai,word,,
缺點,欠点/短所,ㄑㄩㄝ ㄉㄧㄢˇ,quēdiǎn,名詞,5,common,ai,word,,
卻,しかし/だが,ㄑㄩㄝˋ,què,副詞,5,common,ai,word,,
確定,確かな/確定した,ㄑㄩㄝˋ ㄉㄧㄥˋ,quèdìng,状態動詞(形容詞),5,common,ai,word,,
確認,確認する,ㄑㄩㄝˋ ㄖㄣˋ,quèrèn,動詞,5,common,ai,word,,
讓,〜させる/譲る / 譲る/許可する/させる,ㄖㄤˋ / ㄖㄤˋ,ràng / ràng,動詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
忍,耐える/我慢する,ㄖㄣˇ,rěn,状態動詞(形容詞),5,common,ai,word,,
認,認める/知る,ㄖㄣˋ,rèn,動詞,5,common,ai,word,,
認得,見覚えがある/知っている,ㄖㄣˋ ˙ㄉㄜ,rènde,状態動詞,5,common,ai,word,,
扔,投げる/捨てる,ㄖㄥ,rēng,変化動詞,5,common,ai,word,,
仍,依然として/まだ,ㄖㄥˊ,réng,副詞,5,common,ai,word,,
仍然,依然として/相変わらず,ㄖㄥˊ ㄖㄢˊ,réngrán,副詞,5,common,ai,word,,
人家,家庭/他人,ㄖㄣˊ ㄐㄧㄚ,rénjiā,名詞,5,common,ai,word,,
人間,世の中/この世,ㄖㄣˊ ㄐㄧㄢ,rénjiān,名詞,5,common,ai,word,,
人們,人々,ㄖㄣˊ ˙ㄇㄣ,rénmen,名詞,5,common,ai,word,,
人民,人民/国民,ㄖㄣˊ ㄇㄧㄣˊ,rénmín,名詞,5,common,ai,word,,
人人,誰でも/皆,ㄖㄣˊ ㄖㄣˊ,rénrén,名詞,5,common,ai,word,,
