headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
彌補,補う/埋め合わせる,ㄇㄧˊ ㄅㄨˇ,míbǔ,動詞,7,common,ai,word,,
密集,密集した/集中的な,ㄇㄧˋ ㄐㄧˊ,mìjí,状態動詞(形容詞),7,common,ai,word,,
蜜,蜂蜜,ㄇㄧˋ,mì,名詞,7,common,ai,word,,
鳴,鳴く/音を立てる,ㄇㄧㄥˊ,míng,自動詞,7,common,ai,word,,
明理,道理をわきまえた,ㄇㄧㄥˊ ㄌㄧˇ,mínglǐ,状態動詞(形容詞),7,common,ai,word,,
明智,賢明な,ㄇㄧㄥˊ ㄓˋ,míngzhì,状態動詞(形容詞),7,common,ai,word,,
名額,定員/枠,ㄇㄧㄣˊ ㄍㄜˊ,míngé,名詞,7,common,ai,word,,
名號,名称/肩書き,ㄇㄧㄥˊ ㄏㄠˋ,mínghào,名詞,7,common,ai,word,,
名氣,名声/評判,ㄇㄧㄥˊ ㄑㄧˋ,míngqì,名詞,7,common,ai,word,,
名勝,名所,ㄇㄧㄥˊ ㄕㄥˋ,míngshèng,名詞,7,common,ai,word,,
名聲,評判/名声,ㄇㄧㄥˊ ㄕㄥ,míngshēng,名詞,7,common,ai,word,,
名堂,仕掛け/成果,ㄇㄧㄥˊ ㄊㄤˊ,míngtáng,名詞,7,common,ai,word,,
名下,名義,ㄇㄧㄥˊ ㄒㄧㄚˋ,míngxià,名詞,7,common,ai,word,,
冥想,瞑想する,ㄇㄧㄥˊ ㄒㄧㄤˇ,míngxiǎng,自動詞,7,common,ai,word,,
命名,命名する,ㄇㄧㄥˋ ㄇㄧㄥˊ,mìngmíng,離合動詞,7,common,ai,word,,
命中,命中する,ㄇㄧㄥˋ ㄓㄨㄥˋ,mìngzhòng,変化動詞,7,common,ai,word,,
綿延,連なる/長く続く,ㄇㄧㄢˊ ㄧㄢˊ,miányán,状態動詞,7,common,ai,word,,
免稅,免税の,ㄇㄧㄢˇ ㄕㄨㄟˋ,miǎnshuì,状態動詞(形容詞),7,common,ai,word,,
面孔,顔,ㄇㄧㄢˋ ㄎㄨㄥˇ,miànkǒng,名詞,7,common,ai,word,,
描繪,描写する,ㄇㄧㄠˊ ㄏㄨㄟˋ,miáohuì,動詞,7,common,ai,word,,
描述,説明する/記述,ㄇㄧㄠˊ ㄕㄨˋ,miáoshù,動詞,7,common,ai,word,,
民營,民間の,ㄇㄧㄣˊ ㄧㄥˊ,mínyíng,状態動詞(連体用),7,common,ai,word,,
敏感,敏感な,ㄇㄧㄣˇ ㄍㄢˇ,mǐngǎn,状態動詞(形容詞),7,common,ai,word,,
敏捷,機敏な,ㄇㄧㄣˇ ㄐㄧㄝˊ,mǐnjié,状態動詞(形容詞),7,common,ai,word,,
滅,消す/滅ぼす,ㄇㄧㄝˋ,miè,動詞,7,common,ai,word,,
模具,型/金型,ㄇㄛˊ ㄐㄩˋ,mójù,名詞,7,common,ai,word,,
模式,様式/パターン,ㄇㄛˊ ㄕˋ,móshì,名詞,7,common,ai,word,,
魔術,手品/魔法,ㄇㄛˊ ㄕㄨˋ,móshù,名詞,7,common,ai,word,,
沒落,衰退する,ㄇㄛˋ ㄌㄨㄛˋ,mòluò,状態動詞(形容詞),7,common,ai,word,,
沒收,没収する,ㄇㄛˋ ㄕㄡ,mòshōu,動詞,7,common,ai,word,,
默默,黙々と,ㄇㄛˋ ㄇㄛˋ,mòmò,副詞,7,common,ai,word,,原表記: 默默/默
默契,阿吽の呼吸/暗黙の了解,ㄇㄛˋ ㄑㄧˋ,mòqì,名詞,7,common,ai,word,,
漠視,無視する/軽視する,ㄇㄛˋ ㄕˋ,mòshì,動詞,7,common,ai,word,,
謀生,生計を立てる,ㄇㄡˊ ㄕㄥ,móushēng,自動詞,7,common,ai,word,,
某些,ある種の,ㄇㄡˇ ㄒㄧㄝ,mǒuxiē,限定詞,7,common,ai,word,,
畝,畝(面積単位),ㄇㄨˇ,mǔ,量詞,7,common,ai,word,,
木刻,木版画,ㄇㄨˋ ㄎㄜ,mùkē,名詞,7,common,ai,word,,
木料,木材/用材,ㄇㄨˋ ㄌㄧㄠˋ,mùliào,名詞,7,common,ai,word,,
木偶,人形,ㄇㄨˋ ㄡˇ,mùǒu,名詞,7,common,ai,word,,
沐浴,入浴する,ㄇㄨˋ ㄩˋ,mùyù,自動詞,7,common,ai,word,,
目睹,目撃する,ㄇㄨˋ ㄉㄨˇ,mùdǔ,変化動詞,7,common,ai,word,,
目光,眼差し/視線,ㄇㄨˋ ㄍㄨㄤ,mùguāng,名詞,7,common,ai,word,,
目擊,目撃する,ㄇㄨˋ ㄐㄧˊ,mùjí,変化動詞,7,common,ai,word,,
募集,募集する,ㄇㄨˋ ㄐㄧˊ,mùjí,動詞,7,common,ai,word,,
拿,持つ/取る / 持つ/掴む,ㄋㄚˊ / ㄋㄚˊ,ná / ná,介詞(前置詞),2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
納悶,不思議に思う,ㄋㄚˋ ㄇㄣˋ,nàmèn,状態動詞(形容詞),7,common,ai,word,,
納入,組み入れる,ㄋㄚˋ ㄖㄨˋ,nàrù,動詞,7,common,ai,word,,
納稅,納税する,ㄋㄚˋ ㄕㄨㄟˋ,nàshuì,離合動詞,7,common,ai,word,,
乃,すなわち/である,ㄋㄞˇ,nǎi/nǎishì,副詞,7,common,ai,word,,原表記: 乃/乃是
耐,耐える,ㄋㄞˋ,nài,状態動詞(述語用),7,common,ai,word,,
耐力,持久力/忍耐力,ㄋㄞˋ ㄌㄧˋ,nàilì,名詞,7,common,ai,word,,
男方,新郎側,ㄋㄢˊ ㄈㄤ,nánfāng,名詞,7,common,ai,word,,
南極洲,南極大陸,ㄋㄢˊ ㄐㄧˊ ㄓㄡ,nánjízhōu,名詞,7,common,ai,word,,
難度,難易度,ㄋㄢˊ ㄉㄨˋ,nándù,名詞,7,common,ai,word,,
難關,難関/危機,ㄋㄢˊ ㄍㄨㄢ,nánguān,名詞,7,common,ai,word,,
難免,避けられない/免れない,ㄋㄢˊ ㄇㄧㄢˇ,nánmiǎn,状態動詞(形容詞),7,common,ai,word,,
難題,難問,ㄋㄢˊ ㄊㄧˊ,nántí,名詞,7,common,ai,word,,
囊括,網羅する/含める,ㄋㄤˊ ㄍㄨㄚ,nángguā,動詞,7,common,ai,word,,
腦海,心/頭の中,ㄋㄠˇ ㄏㄞˇ,nǎohǎi,名詞,7,common,ai,word,,
腦力,知力/精神力,ㄋㄠˇ ㄌㄧˋ,nǎolì,名詞,7,common,ai,word,,
內閣,内閣,ㄋㄟˋ ㄍㄜˊ,nèigé,名詞,7,common,ai,word,,
內涵,内容/意味合い,ㄋㄟˋ ㄏㄢˊ,nèihán,名詞,7,common,ai,word,,
內銷,国内販売の,ㄋㄟˋ ㄒㄧㄠ,nèixiāo,状態動詞(連体用),7,common,ai,word,,
內在,内面的な/本質的な,ㄋㄟˋ ㄗㄞˋ,nèizài,名詞,7,common,ai,word,,
內戰,内戦,ㄋㄟˋ ㄓㄢˋ,nèizhàn,名詞,7,common,ai,word,,
內政,内政,ㄋㄟˋ ㄓㄥˋ,nèizhèng,名詞,7,common,ai,word,,
能量,エネルギー/能力,ㄋㄥˊ ㄌㄧㄤˋ,néngliàng,名詞,7,common,ai,word,,
擬,計画する/模倣する,ㄋㄧˇ,nǐ,動詞,7,common,ai,word,,
擬定,立案する/策定する,ㄋㄧˇ ㄉㄧㄥˋ,nǐdìng,動詞,7,common,ai,word,,
念頭,考え/思い,ㄋㄧㄢˋ ˙ㄊㄡ,niàntou,名詞,7,common,ai,word,,
娘,母/若い女性/なよなよした,ㄋㄧㄤˊ,niáng,名詞,7,common,ai,word,,
娘家,実家,ㄋㄧㄤˊ ㄐㄧㄚ,niángjiā,名詞,7,common,ai,word,,
凝固,固まる/凝固する,ㄋㄧㄥˊ ㄍㄨˋ,nínggù,変化動詞,7,common,ai,word,,
凝結,凝結する/固まる,ㄋㄧㄥˊ ㄐㄧㄝˊ,níngjié,動詞,7,common,ai,word,,
凝聚,凝集する/団結する,ㄋㄧㄥˊ ㄐㄩˋ,níngjù,動詞,7,common,ai,word,,
凝視,凝視する,ㄋㄧㄥˊ ㄕˋ,níngshì,動詞,7,common,ai,word,,
扭轉,逆転させる/立て直す,ㄋㄧㄡˇ ㄓㄨㄢˇ,niǔzhuǎn,動詞,7,common,ai,word,,
農田,農地,ㄋㄨㄥˊ ㄊㄧㄢˊ,nóngtián,名詞,7,common,ai,word,,
奴隸,奴隷,ㄋㄨˊ ㄌㄧˋ,núlì,名詞,7,common,ai,word,,
努力,努力する / 努力する/勤勉な,ㄋㄨˇ ㄌㄧˋ / ㄋㄨˇ ㄌㄧˋ,nǔlì / nǔlì,名詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
怒氣,怒り,ㄋㄨˋ ㄑㄧˋ,nùqì,名詞,7,common,ai,word,,
挪,ずらす/移動させる,ㄋㄨㄛˊ,nuó,動詞,7,common,ai,word,,
懦弱,臆病な/弱い,ㄋㄨㄛˋ ㄖㄨㄛˋ,nuòruò,状態動詞(形容詞),7,common,ai,word,,
諾言,約束,ㄋㄨㄛˋ ㄧㄢˊ,nuòyán,名詞,7,common,ai,word,,
女方,新婦側,ㄋㄩˇ ㄈㄤ,nǚfāng,名詞,7,common,ai,word,,
虐待,虐待する,ㄋㄩㄝˋ ㄉㄞˋ,nüèdài,動詞,7,common,ai,word,,
趴,うつ伏せになる/パーセント,ㄆㄚ,pā,自動詞,7,common,ai,word,,
拍馬屁,お世辞を言う,ㄆㄞ ㄇㄚˇ ㄆㄧˋ,pāimǎpì,自動詞,7,common,ai,word,,
拍攝,撮影する,ㄆㄞ ㄕㄜˋ,pāishè,動詞,7,common,ai,word,,
拍子,拍子/ラケット,ㄆㄞ ˙ㄗ,pāizi,名詞,7,common,ai,word,,
排除,排除する/取り除く,ㄆㄞˊ ㄔㄨˊ,páichú,動詞,7,common,ai,word,,
排擠,排斥する/押し出す,ㄆㄞˊ ㄐㄧˇ,páijǐ,動詞,7,common,ai,word,,
排名,順位をつける/ランキング,ㄆㄞˊ ㄇㄧㄥˊ,páimíng,自動詞,7,common,ai,word,,
派遣,派遣する,ㄆㄞˋ ㄑㄧㄢˇ,pàiqiǎn,動詞,7,common,ai,word,,
派頭,風格/見栄,ㄆㄞˋ ㄊㄡˊ,pàitóu,名詞,7,common,ai,word,,
判,判別する/判決を下す,ㄆㄢˋ,pàn,動詞,7,common,ai,word,,
盼,待ち望む,ㄆㄢˋ,pàn,状態動詞,7,common,ai,word,,
旁人,他人/傍観者,ㄆㄤˊ ㄖㄣˊ,pángrén,名詞,7,common,ai,word,,
旁聽,傍聴する/聴講する,ㄆㄤˊ ㄊㄧㄥ,pángtīng,動詞,7,common,ai,word,,
拋,投げる,ㄆㄠ,pāo,動詞,7,common,ai,word,,
拋棄,見捨てる/放棄する,ㄆㄠ ㄑㄧˋ,pāoqì,動詞,7,common,ai,word,,
跑道,陸上競技場/滑走路,ㄆㄠˇ ㄉㄠˋ,pǎodào,名詞,7,common,ai,word,,
泡,浸す/(お茶を)いれる / 泡/小さな湖,ㄆㄠˋ / ㄆㄠˋ,pào / pào,量詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
泡沫,泡/バブル,ㄆㄠˋ ㄇㄛˋ,pàomò,名詞,7,common,ai,word,,
陪伴,付き添う,ㄆㄟˊ ㄅㄢˋ,péibàn,動詞,7,common,ai,word,,
培訓,訓練する/育成する,ㄆㄟˊ ㄒㄩㄣˋ,péixùn,動詞,7,common,ai,word,,
培育,育成する/繁殖させる,ㄆㄟˊ ㄩˋ,péiyù,動詞,7,common,ai,word,,
配給,配給する/割り当てる,ㄆㄟˋ ㄐㄧˇ,pèijǐ,動詞,7,common,ai,word,,
配音,アフレコする,ㄆㄟˋ ㄧㄣ,pèiyīn,離合動詞,7,common,ai,word,,
噴漆,スプレー塗装する,ㄆㄣ ㄑㄧ,pēnqī,離合動詞,7,common,ai,word,,
蓬勃,活気あふれる,ㄆㄥˊ ㄅㄛˊ,péngbó,状態動詞(形容詞),7,common,ai,word,,
捧場,客として応援する,ㄆㄥˇ ㄔㄤˇ,pěngchǎng,自動詞,7,common,ai,word,,
批發,卸売りする,ㄆㄧ ㄈㄚ,pīfā,動詞,7,common,ai,word,,
批准,認可する,ㄆㄧ ㄓㄨㄣˇ,pīzhǔn,変化動詞,7,common,ai,word,,
疲憊,疲れ果てた,ㄆㄧˊ ㄅㄟˋ,píbèi,状態動詞(形容詞),7,common,ai,word,,
譬如,例えば,ㄆㄧˋ ㄖㄨˊ,pìrú/pìrúshuō,介詞(前置詞),7,common,ai,word,,原表記: 譬如/譬如說
偏差,偏り/誤差,ㄆㄧㄢ ㄔㄚ,piānchā,名詞,7,common,ai,word,,
便宜,安い / 都合が良い/安い,ㄆㄧㄢˊ ㄧˊ / ㄆㄧㄢˊ ㄧˊ,piányí / piányí,名詞/状態動詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
片刻,少しの間,ㄆㄧㄢˋ ㄎㄜˋ,piànkè,名詞,7,common,ai,word,,
票,チケット/切符 / チケット/投票用紙/紙幣,ㄆㄧㄠˋ / ㄆㄧㄠˋ,piào / piào,量詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
拼,つなぎ合わせる/全力を出す,ㄆㄧㄣ,pīn,動詞,7,common,ai,word,,
貧苦,貧しい,ㄆㄧㄣˊ ㄎㄨˇ,pínkǔ,状態動詞(形容詞),7,common,ai,word,,
貧民,貧困層,ㄆㄧㄣˊ ㄇㄧㄣˊ,pínmín,名詞,7,common,ai,word,,
品味,味わう/趣味/センス,ㄆㄧㄣˇ ㄨㄟˋ,pǐnwèi,名詞,7,common,ai,word,,
平凡,平凡な,ㄆㄧㄥˊ ㄈㄢˊ,píngfán,状態動詞(形容詞),7,common,ai,word,,
平面,平面/印刷メディア,ㄆㄧㄥˊ ㄇㄧㄢˋ,píngmiàn,名詞,7,common,ai,word,,
平穩,安定した,ㄆㄧㄥˊ ㄨㄣˇ,píngwěn,状態動詞(形容詞),7,common,ai,word,,
平行,平行な/対等な,ㄆㄧㄥˊ ㄒㄧㄥˊ,píngxíng,状態動詞(形容詞),7,common,ai,word,,
評估,評価する/査定する,ㄆㄧㄥˊ ㄍㄨ,pínggū,動詞,7,common,ai,word,,
評價,評価/評判,ㄆㄧㄥˊ ㄐㄧㄚˋ,píngjià,名詞,7,common,ai,word,,
評論,論評する/コメント,ㄆㄧㄥˊ ㄌㄨㄣˋ,pínglùn,動詞,7,common,ai,word,,
潑,水をかける/こぼす,ㄆㄛ,pō,動詞,7,common,ai,word,,
婆家,夫の実家,ㄆㄛˊ ㄐㄧㄚ,pójiā,名詞,7,common,ai,word,,
破案,事件を解決する,ㄆㄛˋ ㄢˋ,pòàn,離合動詞,7,common,ai,word,,
破產,破産する,ㄆㄛˋ ㄔㄢˇ,pòchǎn,変化動詞,7,common,ai,word,,
破除,取り除く/打破する,ㄆㄛˋ ㄔㄨˊ,pòchú,動詞,7,common,ai,word,,
破獲,摘発する,ㄆㄛˋ ㄏㄨㄛˋ,pòhuò,動詞,7,common,ai,word,,
破例,例外を設ける,ㄆㄛˋ ㄌㄧˋ,pòlì,Vp-sep,7,common,ai,word,,
破碎,粉々になる,ㄆㄛˋ ㄙㄨㄟˋ,pòsuì,状態動詞(形容詞),7,common,ai,word,,
迫害,迫害する,ㄆㄛˋ ㄏㄞˋ,pòhài,動詞,7,common,ai,word,,
魄力,決断力/胆力,ㄆㄛˋ ㄌㄧˋ,pòlì,名詞,7,common,ai,word,,
樸素,質素な,ㄆㄨˊ ㄙㄨˋ,púsù,状態動詞(形容詞),7,common,ai,word,,
曝光,露出する/暴露する,ㄆㄨˋ ㄍㄨㄤ,pùguāng,変化動詞,7,common,ai,word,,
暴露,さらけ出す/露呈する,ㄆㄨˋ ㄌㄨˋ,pùlù,状態動詞(形容詞),7,common,ai,word,,
漆,塗料/漆,ㄑㄧ,qī,名詞,7,common,ai,word,,
淒涼,寂しい/わびしい,ㄑㄧ ㄌㄧㄤˊ,qīliáng,状態動詞(形容詞),7,common,ai,word,,
欺侮,いじめる,ㄑㄧ ㄨˇ,qīwǔ,動詞,7,common,ai,word,,
奇觀,奇観/絶景,ㄑㄧˊ ㄍㄨㄢ,qíguān,名詞,7,common,ai,word,,
奇蹟,奇跡,ㄑㄧˊ ㄐㄧ,qíjī,名詞,7,common,ai,word,,
奇妙,不思議な/素晴らしい,ㄑㄧˊ ㄇㄧㄠˋ,qímiào,状態動詞(形容詞),7,common,ai,word,,
奇異,奇妙な/風変わりな,ㄑㄧˊ ㄧˋ,qíyì,状態動詞(形容詞),7,common,ai,word,,
期貨,先物取引,ㄑㄧˊ ㄏㄨㄛˋ,qíhuò,名詞,7,common,ai,word,,
旗幟,旗,ㄑㄧˊ ㄓˋ,qízhì,名詞,7,common,ai,word,,
乞丐,物乞い,ㄑㄧˇ ㄍㄞˋ,qǐgài,名詞,7,common,ai,word,,
啟,開く,ㄑㄧˇ,qǐ,自動詞,7,common,ai,word,,
啟發,啓発する/刺激する,ㄑㄧˇ ㄈㄚ,qǐfā,動詞,7,common,ai,word,,
啟示,啓示/悟り,ㄑㄧˇ ㄕˋ,qǐshì,名詞,7,common,ai,word,,
啟事,告知/掲示,ㄑㄧˇ ㄕˋ,qǐshì,名詞,7,common,ai,word,,
起步,歩み出す/開始,ㄑㄧˇ ㄅㄨˋ,qǐbù,自動詞,7,common,ai,word,,
起伏,起伏/上下する,ㄑㄧˇ ㄈㄨˊ,qǐfú,自動詞,7,common,ai,word,,
起碼,少なくとも,ㄑㄧˇ ㄇㄚˇ,qǐmǎ,副詞,7,common,ai,word,,
起源,起源/由来,ㄑㄧˇ ㄩㄢˊ,qǐyuán,名詞,7,common,ai,word,,
氣概,気概/心意気,ㄑㄧˋ ㄍㄞˋ,qìgài,名詞,7,common,ai,word,,
氣管,気管,ㄑㄧˋ ㄍㄨㄢˇ,qìguǎn,名詞,7,common,ai,word,,
氣派,堂々とした/立派な,ㄑㄧˋ ㄆㄞˋ,qìpài,状態動詞(形容詞),7,common,ai,word,,
氣勢,勢い/迫力,ㄑㄧˋ ㄕˋ,qìshì,名詞,7,common,ai,word,,
氣體,気体,ㄑㄧˋ ㄊㄧˇ,qìtǐ,名詞,7,common,ai,word,,
氣壓,気圧,ㄑㄧˋ ㄧㄚ,qìyā,名詞,7,common,ai,word,,
契機,きっかけ/好機,ㄑㄧˋ ㄐㄧ,qìjī,名詞,7,common,ai,word,,
棄權,棄権する/辞退する,ㄑㄧˋ ㄑㄩㄢˊ,qìquán,自動詞,7,common,ai,word,,
恰當,適切な,ㄑㄧㄚˋ ㄉㄤˋ,qiàdàng,状態動詞(形容詞),7,common,ai,word,,
恰好,ちょうど/運よく,ㄑㄧㄚˋ ㄏㄠˇ,qiàhǎo,副詞,7,common,ai,word,,
恰恰,ちょうど/まさに,ㄑㄧㄚˋ ㄑㄧㄚˋ,qiàqià,副詞,7,common,ai,word,,
洽商,交渉する,ㄑㄧㄚˋ ㄕㄤ,qiàshāng,自動詞,7,common,ai,word,,
洽談,話し合う,ㄑㄧㄚˋ ㄊㄢˊ,qiàtán,自動詞,7,common,ai,word,,
牽連,巻き込む/関連する,ㄑㄧㄢ ㄌㄧㄢˊ,qiānlián,状態動詞,7,common,ai,word,,
簽署,署名する,ㄑㄧㄢ ㄕㄨˋ,qiānshù,動詞,7,common,ai,word,,
謙遜,謙虚な,ㄑㄧㄢ ㄒㄩㄣˋ,qiānxùn,状態動詞(形容詞),7,common,ai,word,,
前輩,先輩/年長者,ㄑㄧㄢˊ ㄅㄟˋ,qiánbèi,名詞,7,common,ai,word,,
前程,将来/前途,ㄑㄧㄢˊ ㄔㄥˊ,qiánchéng,名詞,7,common,ai,word,,
前後,前後/終始,ㄑㄧㄢˊ ㄏㄡˋ,qiánhòu,名詞,7,common,ai,word,,
前景,前景/将来性,ㄑㄧㄢˊ ㄐㄧㄥˇ,qiánjǐng,名詞,7,common,ai,word,,
前提,前提/条件,ㄑㄧㄢˊ ㄊㄧˊ,qiántí,名詞,7,common,ai,word,,
潛藏,潜む/隠れる,ㄑㄧㄢˊ ㄘㄤˊ,qiáncáng,自動詞,7,common,ai,word,,
潛力,潜在能力,ㄑㄧㄢˊ ㄌㄧˋ,qiánlì,名詞,7,common,ai,word,,
虔誠,敬虔な/誠実な,ㄑㄧㄢˊ ㄔㄥˊ,qiánchéng,状態動詞(形容詞),7,common,ai,word,,
淺薄,浅薄な/浅はかな,ㄑㄧㄢˇ ㄅㄛˊ,qiǎnbó,状態動詞(形容詞),7,common,ai,word,,
淺顯,分かりやすい,ㄑㄧㄢˇ ㄒㄧㄢˇ,qiǎnxiǎn,状態動詞(形容詞),7,common,ai,word,,
腔調,口調/なまり,ㄑㄧㄤ ㄉㄧㄠˋ,qiāngdiào,名詞,7,common,ai,word,,
牆角,部屋の隅,ㄑㄧㄤˊ ㄐㄧㄠˇ,qiángjiǎo,名詞,7,common,ai,word,,
強勁,力強い/強固な,ㄑㄧㄤˊ ㄐㄧㄥˋ,qiángjìng,状態動詞(形容詞),7,common,ai,word,,
強求,無理強いする,ㄑㄧㄤˇ ㄑㄧㄡˊ,qiǎngqiú,動詞,7,common,ai,word,,
強權,強権/権力,ㄑㄧㄤˊ ㄑㄩㄢˊ,qiángquán,名詞,7,common,ai,word,,
強壯,頑健な/たくましい,ㄑㄧㄤˊ ㄓㄨㄤˋ,qiángzhuàng,状態動詞(形容詞),7,common,ai,word,,
瞧不起,見下す/軽蔑する,ㄑㄧㄠˊ ㄅㄨˋ ㄑㄧˇ,qiáobùqǐ,状態動詞,7,common,ai,word,,
橋樑,橋/架け橋,ㄑㄧㄠˊ ㄌㄧㄤˊ,qiáoliáng,名詞,7,common,ai,word,,原表記: 橋樑/橋梁
巧合,偶然/一致する,ㄑㄧㄠˇ ㄏㄜˊ,qiǎohé,状態動詞(形容詞),7,common,ai,word,,
俏,美しい/売れ行きが良い,ㄑㄧㄠˋ,qiào,状態動詞(形容詞),7,common,ai,word,,
翹,突き出る/跳ね上がる,ㄑㄧㄠˋ,qiào,状態動詞(形容詞),7,common,ai,word,,
峭壁,切り立った崖,ㄑㄧㄠˋ ㄅㄧˋ,qiàobì,名詞,7,common,ai,word,,
翹課,授業をサボる,ㄑㄧㄠˋ ㄎㄜˋ,qiàokè,離合動詞,7,common,ai,word,,
切磋,切磋琢磨する,ㄑㄧㄝ ㄘㄨㄛ,qiēcuō,動詞,7,common,ai,word,,
且,かつ/しかも / かつ/その上/まだ,ㄑㄧㄝˇ / ㄑㄧㄝˇ,qiě / qiě,副詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
切實,現実的な/実行可能な,ㄑㄧㄝˋ ㄕˊ,qièshí,状態動詞(形容詞),7,common,ai,word,,
竊賊,泥棒,ㄑㄧㄝˋ ㄗㄟˊ,qièzéi,名詞,7,common,ai,word,,
親熱,親密な/いちゃつく,ㄑㄧㄣ ㄖㄜˋ,qīnrè,状態動詞(形容詞),7,common,ai,word,,
親身,自分自身の/直接の,ㄑㄧㄣ ㄕㄣ,qīnshēn,副詞,7,common,ai,word,,
親生,実の(子・親),ㄑㄧㄣ ㄕㄥ,qīnshēng,状態動詞(連体用),7,common,ai,word,,
侵犯,侵害する/犯す,ㄑㄧㄣ ㄈㄢˋ,qīnfàn,動詞,7,common,ai,word,,
侵略,侵略する,ㄑㄧㄣ ㄌㄩㄝˋ,qīnlüè,動詞,7,common,ai,word,,
侵蝕,浸食する/腐食する,ㄑㄧㄣ ㄕˊ,qīnshí,動詞,7,common,ai,word,,
侵襲,襲撃する/襲いかかる,ㄑㄧㄣ ㄒㄧˊ,qīnxí,動詞,7,common,ai,word,,
欽佩,敬服する/感服する,ㄑㄧㄣ ㄆㄟˋ,qīnpèi,状態動詞,7,common,ai,word,,
琴,琴/楽器,ㄑㄧㄣˊ,qín,名詞,7,common,ai,word,,
勤奮,勤勉な,ㄑㄧㄣˊ ㄈㄣˋ,qínfèn,状態動詞(形容詞),7,common,ai,word,,
青翠,青々とした,ㄑㄧㄥ ㄘㄨㄟˋ,qīngcuì,状態動詞(形容詞),7,common,ai,word,,
青蛙,カエル,ㄑㄧㄥ ㄨㄚ,qīngwā,名詞,7,common,ai,word,,
清澈,澄み切った,ㄑㄧㄥ ㄔㄜˋ,qīngchè,状態動詞(形容詞),7,common,ai,word,,
清潔,清潔な/掃除する,ㄑㄧㄥ ㄐㄧㄝˊ,qīngjié,状態動詞(形容詞),7,common,ai,word,,
清靜,静かな/平穏な,ㄑㄧㄥ ㄐㄧㄥˋ,qīngjìng,状態動詞(形容詞),7,common,ai,word,,
清廉,清廉な/潔白な,ㄑㄧㄥ ㄌㄧㄢˊ,qīnglián,状態動詞(形容詞),7,common,ai,word,,
清幽,静かで趣がある,ㄑㄧㄥ ㄧㄡ,qīngyōu,状態動詞(形容詞),7,common,ai,word,,
清掃,掃除する/一掃する,ㄑㄧㄥ ㄙㄠˇ,qīngsǎo,動詞,7,common,ai,word,,
輕薄,軽薄な/浮気な,ㄑㄧㄥ ㄅㄛˊ,qīngbó,状態動詞(形容詞),7,common,ai,word,,
輕蔑,軽蔑する,ㄑㄧㄥ ㄇㄧㄝˋ,qīngmiè,状態動詞(形容詞),7,common,ai,word,,
輕易,容易な/軽々しく,ㄑㄧㄥ ㄧˋ,qīngyì,副詞,7,common,ai,word,,
情操,心情/精神的素養,ㄑㄧㄥˊ ㄘㄠ,qíngcāo,名詞,7,common,ai,word,,
情婦,愛人(女性),ㄑㄧㄥˊ ㄈㄨˋ,qíngfù,名詞,7,common,ai,word,,
情節,筋書き/状況,ㄑㄧㄥˊ ㄐㄧㄝˊ,qíngjié,名詞,7,common,ai,word,,
情景,光景/状況,ㄑㄧㄥˊ ㄐㄧㄥˇ,qíngjǐng,名詞,7,common,ai,word,,
情侶,恋人同士,ㄑㄧㄥˊ ㄌㄩˇ,qínglǚ,名詞,7,common,ai,word,,
情趣,趣/楽しみ,ㄑㄧㄥˊ ㄑㄩˋ,qíngqù,名詞,7,common,ai,word,,
慶幸,幸運に思う/喜ぶ,ㄑㄧㄥˋ ㄒㄧㄥˋ,qìngxìng,状態動詞(形容詞),7,common,ai,word,,
求學,学問を修める,ㄑㄧㄡˊ ㄒㄩㄝˊ,qiúxué,自動詞,7,common,ai,word,,
求助,助けを求める,ㄑㄧㄡˊ ㄓㄨˋ,qiúzhù,自動詞,7,common,ai,word,,
屈服,屈服する/負ける,ㄑㄩ ㄈㄨˊ,qūfú,状態動詞(形容詞),7,common,ai,word,,
趨勢,傾向/趨勢,ㄑㄩ ㄕˋ,qūshì,名詞,7,common,ai,word,,
渠道,水路/手段,ㄑㄩˊ ㄉㄠˋ,qúdào,名詞,7,common,ai,word,,
取材,題材をとる,ㄑㄩˇ ㄘㄞˊ,qǔcái,状態動詞(形容詞),7,common,ai,word,,
取締,取り締まる/禁止する,ㄑㄩˇ ㄉㄧˋ,qǔdì,動詞,7,common,ai,word,,
取樣,サンプリングする,ㄑㄩˇ ㄧㄤˋ,qǔyàng,名詞,7,common,ai,word,,
取悅,機嫌をとる,ㄑㄩˇ ㄩㄝˋ,qǔyuè,動詞,7,common,ai,word,,
趣味,面白み/趣味,ㄑㄩˋ ㄨㄟˋ,qùwèi,名詞,7,common,ai,word,,
圈子,輪/仲間内,ㄑㄩㄢ ˙ㄗ,quānzi,名詞,7,common,ai,word,,
全力,全力で,ㄑㄩㄢˊ ㄌㄧˋ,quánlì,副詞,7,common,ai,word,,
