headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
申請,申請する,ㄕㄣ ㄑㄧㄥˇ,shēnqǐng,動詞,6,common,ai,word,,
神聖,神聖な,ㄕㄣˊ ㄕㄥˋ,shénshèng,状態動詞(形容詞),6,common,ai,word,,
伸手,手を伸ばす,ㄕㄣ ㄕㄡˇ,shēnshǒu,自動詞,6,common,ai,word,,
神仙,仙人/神様,ㄕㄣˊ ㄒㄧㄢ,shénxiān,名詞,6,common,ai,word,,
慎重,慎重な,ㄕㄣˋ ㄓㄨㄥˋ,shènzhòng,状態動詞(形容詞),6,common,ai,word,,
社區,コミュニティ/地域,ㄕㄜˋ ㄑㄩ,shèqū,名詞,6,common,ai,word,,
舌頭,舌,ㄕㄜˊ ˙ㄊㄡ,shétou/shé,名詞,6,common,ai,word,,原表記: 舌頭/舌
社團,団体/サークル,ㄕㄜˋ ㄊㄨㄢˊ,shètuán,名詞,6,common,ai,word,,
攝影,撮影する,ㄕㄜˋ ㄧㄥˇ,shèyǐng,自動詞,6,common,ai,word,,
設置,設置する,ㄕㄜˋ ㄓˋ,shèzhì,動詞,6,common,ai,word,,
使,～させる,ㄕˇ,shǐ,動詞,6,common,ai,word,,
世,世/時代,ㄕˋ,shì,名詞,6,common,ai,word,,
視,見る,ㄕˋ,shì,介詞(前置詞),6,common,ai,word,,
詩,詩経/詩,ㄕ,shī,名詞,6,common,ai,word,,
失敗,失敗した,ㄕ ㄅㄞˋ,shībài,状態動詞(形容詞),6,common,ai,word,,
時常,いつも/しばしば,ㄕˊ ㄔㄤˊ,shícháng,副詞,6,common,ai,word,,
適當,適切な,ㄕˋ ㄉㄤˋ,shìdàng,状態動詞(形容詞),6,common,ai,word,,
失掉,失う,ㄕ ㄉㄧㄠˋ,shīdiào,変化動詞,6,common,ai,word,,
是非,是非/善悪/いざこざ,ㄕˋ ㄈㄟ,shìfēi,名詞,6,common,ai,word,,
是否,かどうか,ㄕˋ ㄈㄡˇ,shìfǒu,副詞,6,common,ai,word,,
師父,師匠/先生,ㄕ ㄈㄨˋ,shīfù,名詞,6,common,ai,word,,
師傅,職人/師匠,ㄕ ㄈㄨˋ,shīfù,名詞,6,common,ai,word,,
施工,工事する,ㄕ ㄍㄨㄥ,shīgōng,自動詞,6,common,ai,word,,
時機,好機/タイミング,ㄕˊ ㄐㄧ,shíjī,名詞,6,common,ai,word,,
事件,事件/出来事,ㄕˋ ㄐㄧㄢˋ,shìjiàn,名詞,6,common,ai,word,,
市立,市立の,ㄕˋ ㄌㄧˋ,shìlì,状態動詞(連体用),6,common,ai,word,,
勢力,勢力/影響力,ㄕˋ ㄌㄧˋ,shìlì,名詞,6,common,ai,word,,
失眠,不眠になる,ㄕ ㄇㄧㄢˊ,shīmián,変化動詞,6,common,ai,word,,
師母,先生の奥様,ㄕ ㄇㄨˇ,shīmǔ,名詞,6,common,ai,word,,
時期,時期/期間,ㄕˊ ㄑㄧˊ,shíqí,名詞,6,common,ai,word,,
時時,いつも/絶えず,ㄕˊ ㄕˊ,shíshí,副詞,6,common,ai,word,,
實施,実施する,ㄕˊ ㄕ,shíshī,動詞,6,common,ai,word,,
事實上,実際には,ㄕˋ ㄕˊ ㄕㄤˋ,shìshíshàng,副詞,6,common,ai,word,,
失望,失望した,ㄕ ㄨㄤˋ,shīwàng,状態動詞(形容詞),6,common,ai,word,,
示威,デモをする,ㄕˋ ㄨㄟ,shìwēi,自動詞,6,common,ai,word,,
事物,物事,ㄕˋ ㄨˋ,shìwù,名詞,6,common,ai,word,,
實現,実現する,ㄕˊ ㄒㄧㄢˋ,shíxiàn,動詞,6,common,ai,word,,
事先,あらかじめ,ㄕˋ ㄒㄧㄢ,shìxiān,副詞,6,common,ai,word,,
實驗,実験/実験する,ㄕˊ ㄧㄢˋ,shíyàn,名詞/自動詞,6,common,ai,word,,
試驗,試験する/試す,ㄕˋ ㄧㄢˋ,shìyàn,動詞,6,common,ai,word,,
式樣,様式/スタイル,ㄕˋ ㄧㄤˋ,shìyàng,名詞,6,common,ai,word,,
視野,視野/見通し,ㄕˋ ㄧㄝˇ,shìyě,名詞,6,common,ai,word,,
失業,失業する,ㄕ ㄧㄝˋ,shīyè,変化動詞,6,common,ai,word,,
實用,実用的な,ㄕˊ ㄩㄥˋ,shíyòng,状態動詞(形容詞),6,common,ai,word,,
適用,適用できる,ㄕˋ ㄩㄥˋ,shìyòng,状態動詞,6,common,ai,word,,
始終,終始/ずっと,ㄕˇ ㄓㄨㄥ,shǐzhōng,副詞,6,common,ai,word,,
受,受ける/被る,ㄕㄡˋ,shòu,介詞(前置詞)/状態動詞,6,common,ai,word,,
售,売る,ㄕㄡˋ,shòu,動詞,6,common,ai,word,,
受不了,耐えられない,ㄕㄡˋ ㄅㄨˋ ㄌㄧㄠˇ,shòubùliǎo,状態動詞,6,common,ai,word,,
受到,受ける/被る,ㄕㄡˋ ㄉㄠˋ,shòudào,変化動詞,6,common,ai,word,,
手電筒,懐中電灯,ㄕㄡˇ ㄉㄧㄢˋ ㄊㄨㄥˇ,shǒudiàntǒng,名詞,6,common,ai,word,,
手段,手段/やり方,ㄕㄡˇ ㄉㄨㄢˋ,shǒuduàn,名詞,6,common,ai,word,,
收費,料金を徴収する,ㄕㄡ ㄈㄟˋ,shōufèi,離合動詞,6,common,ai,word,,
手工,手作業,ㄕㄡˇ ㄍㄨㄥ,shǒugōng,名詞,6,common,ai,word,,
收集,収集する,ㄕㄡ ㄐㄧˊ,shōují,動詞,6,common,ai,word,,
收據,領収書,ㄕㄡ ㄐㄩˋ,shōujù,名詞,6,common,ai,word,,
收看,テレビを見る,ㄕㄡ ㄎㄢˋ,shōukàn,動詞,6,common,ai,word,,
壽命,寿命/耐用年数,ㄕㄡˋ ㄇㄧㄥˋ,shòumìng,名詞,6,common,ai,word,,
收入,収入/収益,ㄕㄡ ㄖㄨˋ,shōurù,名詞,6,common,ai,word,,
收拾,片付ける/荷造りする,ㄕㄡ ㄕˊ,shōushí,動詞,6,common,ai,word,,
首先,まず/最初に,ㄕㄡˇ ㄒㄧㄢ / ㄕㄡˇ ㄒㄧㄢ,shǒuxiān / shǒuxiān,副詞/接続詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
束,束/結ぶ,ㄕㄨˋ,shù,量詞,6,common,ai,word,,
屬,属する/分類される,ㄕㄨˇ,shǔ,状態動詞,6,common,ai,word,,
鼠,ネズミ,ㄕㄨˇ,shǔ /lǎoshǔ,名詞,6,common,ai,word,,原表記: 鼠/老鼠
耍,遊ぶ/操る/振る舞う,ㄕㄨㄚˇ,shuǎ,動詞,6,common,ai,word,,
甩,投げる/振り回す,ㄕㄨㄞˇ,shuǎi,動詞,6,common,ai,word,,
摔,投げ落とす/転ぶ/壊す,ㄕㄨㄞ,shuāi,動詞,6,common,ai,word,,
率領,率いる/指揮する,ㄕㄨㄞˋ ㄌㄧㄥˇ,shuàilǐng,動詞,6,common,ai,word,,
衰退,衰退する/低下する,ㄕㄨㄞ ㄊㄨㄟˋ,shuāituì,変化動詞,6,common,ai,word,,
雙胞胎,双子,ㄕㄨㄤ ㄅㄠ ㄊㄞ,shuāngbāotāi,名詞,6,common,ai,word,,
雙方,双方/両者,ㄕㄨㄤ ㄈㄤ,shuāngfāng,名詞,6,common,ai,word,,
輸出,輸出する/出力する,ㄕㄨ ㄔㄨ,shūchū,動詞,6,common,ai,word,,
疏忽,怠る/見落とす/不注意,ㄕㄨ ㄏㄨ,shūhū,変化動詞,6,common,ai,word,,
稅,税金,ㄕㄨㄟˋ,shuì,名詞,6,common,ai,word,,
水分,水分/水増し,ㄕㄨㄟˇ ㄈㄣˋ,shuǐfèn,名詞,6,common,ai,word,,原表記: 水分/水份
說服,説得する,ㄕㄨㄟˋ ㄈㄨˊ,shuìfú,動詞,6,common,ai,word,,
睡眠,睡眠/スリープモード,ㄕㄨㄟˋ ㄇㄧㄢˊ,shuìmián,名詞,6,common,ai,word,,
水災,洪水/水害,ㄕㄨㄟˇ ㄗㄞ,shuǐzāi,名詞,6,common,ai,word,,
書籍,書籍/書物,ㄕㄨ ㄐㄧˊ,shūjí,名詞,6,common,ai,word,,
熟練,熟練した/慣れた,ㄕㄨˊ ㄌㄧㄢˋ,shúliàn,状態動詞(形容詞),6,common,ai,word,,
數量,数量/量,ㄕㄨˋ ㄌㄧㄤˋ,shùliàng,名詞,6,common,ai,word,,
樹林,森/林,ㄕㄨˋ ㄌㄧㄣˊ,shùlín,名詞,6,common,ai,word,,
數目,数/金額,ㄕㄨˋ ㄇㄨˋ,shùmù,名詞,6,common,ai,word,,
順,従う/順応する,ㄕㄨㄣˋ,shùn,介詞(前置詞)/状態動詞(形容詞),6,common,ai,word,,
順手,ついでに/容易に,ㄕㄨㄣˋ ㄕㄡˇ,shùnshǒu,状態動詞(形容詞),6,common,ai,word,,
順序,順序/順番,ㄕㄨㄣˋ ㄒㄩˋ,shùnxù,名詞,6,common,ai,word,,
說不定,ひょっとすると/もしかして,ㄕㄨㄛ ㄅㄨˋ ㄉㄧㄥˋ,shuōbùdìng,副詞,6,common,ai,word,,
碩士,修士,ㄕㄨㄛˋ ㄕˋ,shuòshì,名詞,6,common,ai,word,,
暑期,夏休み期間,ㄕㄨˇ ㄑㄧˊ,shǔqí,名詞,6,common,ai,word,,
熟人,知り合い,ㄕㄨˊ ㄖㄣˊ,shúrén,名詞,6,common,ai,word,,
輸入,輸入する/入力する,ㄕㄨ ㄖㄨˋ,shūrù,動詞,6,common,ai,word,,
屬於,属する,ㄕㄨˇ ㄩˊ,shǔyú,状態動詞,6,common,ai,word,,
死,死ぬ / 死ぬ/動かない,ㄙˇ / ㄙˇ,sǐ / sǐ,副詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
絲,絹/糸状のもの/わずか,ㄙ,sī,名詞,6,common,ai,word,,
撕,引き裂く,ㄙ,sī,動詞,6,common,ai,word,,
四處,あちこち/至る所,ㄙˋ ㄔㄨˋ,sìchù,副詞/名詞,6,common,ai,word,,
四方,四方/全方向,ㄙˋ ㄈㄤ,sìfāng,名詞,6,common,ai,word,,
私立,私立の,ㄙ ㄌㄧˋ,sīlì,状態動詞(連体用),6,common,ai,word,,
私人,私的な/個人の,ㄙ ㄖㄣˊ,sīrén,名詞,6,common,ai,word,,
思索,深く考える/思索する,ㄙ ㄙㄨㄛˇ,sīsuǒ,動詞,6,common,ai,word,,
死亡,死亡する/死,ㄙˇ ㄨㄤˊ,sǐwáng,変化動詞,6,common,ai,word,,
飼養,飼育する/育てる,ㄙˋ ㄧㄤˇ,sìyǎng,動詞,6,common,ai,word,,
四周,周囲/あたり,ㄙˋ ㄓㄡ,sìzhōu,名詞,6,common,ai,word,,
鬆,緩い/緩める/リラックスする,ㄙㄨㄥ,sōng,状態動詞(形容詞),6,common,ai,word,,
送行,見送る,ㄙㄨㄥˋ ㄒㄧㄥˊ,sòngxíng,自動詞,6,common,ai,word,,
俗,俗っぽい/流行の,ㄙㄨˊ,sú,状態動詞(形容詞),6,common,ai,word,,
算起來,計算する/合計する,ㄙㄨㄢˋ ㄑㄧˇ ㄌㄞˊ,suànqǐlái,副詞,6,common,ai,word,,
算是,～とみなす/一応～だ,ㄙㄨㄢˋ ㄕˋ,suànshì,状態動詞,6,common,ai,word,,
算帳,清算する/仕返しする,ㄙㄨㄢˋ ㄓㄤˋ,suànzhàng,離合動詞,6,common,ai,word,,
俗話,ことわざ,ㄙㄨˊ ㄏㄨㄚˋ,súhuà,名詞,6,common,ai,word,,
俗話說,ことわざに言うには,ㄙㄨˊ ㄏㄨㄚˋ ㄕㄨㄛ,súhuàshuō,,6,common,ai,word,,
隨,従う/～に応じて,ㄙㄨㄟˊ / ㄙㄨㄟˊ,suí / suí,状態動詞/副詞/介詞(前置詞),6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
碎,砕ける/バラバラの,ㄙㄨㄟˋ,suì,変化動詞,6,common,ai,word,,
隨手,ついでに/手近に,ㄙㄨㄟˊ ㄕㄡˇ,suíshǒu,副詞,6,common,ai,word,,
歲數,年齢,ㄙㄨㄟˋ ㄕㄨˋ,suìshù,名詞,6,common,ai,word,,
隨意,自由な/気ままな,ㄙㄨㄟˊ ㄧˋ,suíyì,状態動詞(形容詞),6,common,ai,word,,
隨著,～に伴って/～に従って,ㄙㄨㄟˊ ˙ㄓㄜ,suízhe,介詞(前置詞),6,common,ai,word,,
塑膠,プラスチック,ㄙㄨˋ ㄐㄧㄠ,sùjiāo,名詞,6,common,ai,word,,
損失,損失/損害,ㄙㄨㄣˇ ㄕ,sǔnshī,名詞/変化動詞,6,common,ai,word,,
縮,縮む/引っ込める,ㄙㄨㄛ,suō,動詞,6,common,ai,word,,
縮短,短縮する,ㄙㄨㄛ ㄉㄨㄢˇ,suōduǎn,動詞,6,common,ai,word,,
縮水,縮む/減少する,ㄙㄨㄛ ㄕㄨㄟˇ,suōshuǐ,変化動詞,6,common,ai,word,,
素食,精進料理/菜食,ㄙㄨˋ ㄕˊ,sùshí,名詞,6,common,ai,word,,
牠,それ（動物）,ㄊㄚ,tā,名詞,6,common,ai,word,,
踏,踏む,ㄊㄚˋ,tà,動詞,6,common,ai,word,,
塌,崩れる/倒れる,ㄊㄚ,tā,変化動詞,6,common,ai,word,,
太空,宇宙,ㄊㄞˋ ㄎㄨㄥ,tàikōng,名詞,6,common,ai,word,,
抬頭,顔を上げる/頭角を現す,ㄊㄞˊ ㄊㄡˊ,táitóu,離合動詞,6,common,ai,word,,
彈,弾く/はじく,ㄊㄢˊ,tán,動詞,6,common,ai,word,,
探,探る/訪問する,ㄊㄢˋ,tàn,動詞,6,common,ai,word,,
趟,回（往復の回数）,ㄊㄤˋ,tàng,量詞,6,common,ai,word,,
燙,熱い/やけどさせる,ㄊㄤˋ,tàng,動詞/状態動詞(形容詞),6,common,ai,word,,
湯圓,湯円（白玉団子）,ㄊㄤ ㄩㄢˊ,tāngyuán,名詞,6,common,ai,word,,
談判,交渉する,ㄊㄢˊ ㄆㄢˋ,tánpàn,自動詞,6,common,ai,word,,
探親,帰省する,ㄊㄢˋ ㄑㄧㄣ,tànqīn,離合動詞,6,common,ai,word,,
探討,検討する/探求する,ㄊㄢˋ ㄊㄠˇ,tàntǎo,動詞,6,common,ai,word,,
攤位,屋台/売店,ㄊㄢ ㄨㄟˋ,tānwèi,名詞,6,common,ai,word,,
毯子,毛布,ㄊㄢˇ ˙ㄗ,tǎnzi,名詞,6,common,ai,word,,
攤子,屋台/露店,ㄊㄢ ˙ㄗ,tānzi,名詞,6,common,ai,word,,
套,〜セット/〜着(量詞) / かぶせる/套（カバー）,ㄊㄠˋ / ㄊㄠˋ,tào / tào,動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
逃,逃げる,ㄊㄠˊ,táo,自動詞,6,common,ai,word,,
討,求める/ねだる,ㄊㄠˇ,tǎo,動詞,6,common,ai,word,,
掏,取り出す/すくい出す,ㄊㄠ,tāo,動詞,6,common,ai,word,,
逃避,避ける/逃避する,ㄊㄠˊ ㄅㄧˋ,táobì,動詞,6,common,ai,word,,
陶瓷,陶磁器,ㄊㄠˊ ㄘˊ,táocí,名詞,6,common,ai,word,,
淘氣,いたずらな/わんぱくな,ㄊㄠˊ ㄑㄧˋ,táoqì,状態動詞(形容詞),6,common,ai,word,,
逃走,逃げ去る,ㄊㄠˊ ㄗㄡˇ,táozǒu,変化動詞,6,common,ai,word,,
特別,特別だ/特に / 特別な/特に,ㄊㄜˋ ㄅㄧㄝˊ / ㄊㄜˋ ㄅㄧㄝˊ,tèbié / tèbié,副詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
特點,特徴,ㄊㄜˋ ㄉㄧㄢˇ,tèdiǎn,名詞,6,common,ai,word,,
提,提げる/持ち出す / 提げる/持ち上げる,ㄊㄧˊ / ㄊㄧˊ,tí / tí,動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
天空,空,ㄊㄧㄢ ㄎㄨㄥ,tiānkōng,名詞,6,common,ai,word,,
天然,天然の/自然の,ㄊㄧㄢ ㄖㄢˊ,tiānrán,状態動詞(形容詞),6,common,ai,word,,
天文,天文学,ㄊㄧㄢ ㄨㄣˊ,tiānwén,名詞,6,common,ai,word,,
田野,野原/田畑,ㄊㄧㄢˊ ㄧㄝˇ,tiányě,名詞,6,common,ai,word,,
天真,純粋な/世間知らずな,ㄊㄧㄢ ㄓㄣ,tiānzhēn,状態動詞(形容詞),6,common,ai,word,,
天主教,カトリック教,ㄊㄧㄢ ㄓㄨˇ ㄐㄧㄠˋ,tiānzhǔjiào,名詞,6,common,ai,word,,
調,異動させる/調和させる,ㄊㄧㄠˊ / ㄉㄧㄠˋ,tiáo / diào,動詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
挑,担ぐ/選ぶ/持ち上げる,ㄊㄧㄠ,tiāo,動詞,6,common,ai,word,,
跳高,走り高跳び,ㄊㄧㄠˋ ㄍㄠ,tiàogāo,自動詞,6,common,ai,word,,
挑選,選ぶ/選抜する,ㄊㄧㄠ ㄒㄩㄢˇ,tiāoxuǎn,動詞,6,common,ai,word,,
跳遠,走り幅跳び,ㄊㄧㄠˋ ㄩㄢˇ,tiàoyuǎn,自動詞,6,common,ai,word,,
條約,条約,ㄊㄧㄠˊ ㄩㄝ,tiáoyuē,名詞,6,common,ai,word,,
調整,調整する,ㄊㄧㄠˊ ㄓㄥˇ,tiáozhěng,動詞,6,common,ai,word,,
貼心,親密な/気が利く,ㄊㄧㄝ ㄒㄧㄣ,tiēxīn,状態動詞(形容詞),6,common,ai,word,,
停止,停止する/やめる,ㄊㄧㄥˊ ㄓˇ,tíngzhǐ,変化動詞,6,common,ai,word,,
提起,言及する/持ち上げる,ㄊㄧˊ ㄑㄧˇ,tíqǐ,動詞,6,common,ai,word,,
提前,前倒しする/早める,ㄊㄧˊ ㄑㄧㄢˊ,tíqián,変化動詞,6,common,ai,word,,
體溫,体温,ㄊㄧˇ ㄨㄣ,tǐwēn,名詞,6,common,ai,word,,
提醒,注意を促す/思い出させる,ㄊㄧˊ ㄒㄧㄥˇ,tíxǐng,動詞,6,common,ai,word,,
體驗,体験する,ㄊㄧˇ ㄧㄢˋ,tǐyàn,動詞,6,common,ai,word,,
提早,早める/前倒しする,ㄊㄧˊ ㄗㄠˇ,tízǎo,変化動詞,6,common,ai,word,,
桶,バケツ/樽,ㄊㄨㄥˇ,tǒng,量詞,6,common,ai,word,,
同胞,同胞/兄弟姉妹,ㄊㄨㄥˊ ㄅㄠ,tóngbāo,名詞,6,common,ai,word,,
通常,通常/たいてい,ㄊㄨㄥ ㄔㄤˊ,tōngcháng,副詞,6,common,ai,word,,
統計,統計/集計する,ㄊㄨㄥˇ ㄐㄧˋ / ㄊㄨㄥˇ ㄐㄧˋ,tǒngjì / tǒngjì,動詞/名詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
痛快,痛快な/すがすがしい,ㄊㄨㄥˋ ㄎㄨㄞˋ,tòngkuài,状態動詞(形容詞),6,common,ai,word,,
通信,通信する,ㄊㄨㄥ ㄒㄧㄣˋ,tōngxìn,離合動詞,6,common,ai,word,,
通訊,通信/ニュース,ㄊㄨㄥ ㄒㄩㄣˋ,tōngxùn,名詞,6,common,ai,word,,
統一,統一する,ㄊㄨㄥˇ ㄧ,tǒngyī,状態動詞(形容詞),6,common,ai,word,,
同志,同志/同性愛者,ㄊㄨㄥˊ ㄓˋ,tóngzhì,名詞,6,common,ai,word,,
統治,統治する,ㄊㄨㄥˇ ㄓˋ,tǒngzhì,動詞,6,common,ai,word,,
透,突き抜ける/徹底的な,ㄊㄡˋ,tòu,状態動詞(形容詞),6,common,ai,word,,
偷,盗む/こっそり / 盗む,ㄊㄡ / ㄊㄡ,tōu / tōu/tōutōu,副詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
透過,通して/手段として,ㄊㄡˋ ㄍㄨㄛˋ,tòuguò,介詞(前置詞),6,common,ai,word,,
頭腦,頭脳/知能,ㄊㄡˊ ㄋㄠˇ,tóunǎo,名詞,6,common,ai,word,,
投票,投票する,ㄊㄡˊ ㄆㄧㄠˋ,tóupiào,離合動詞,6,common,ai,word,,
投入,投入する/打ち込む,ㄊㄡˊ ㄖㄨˋ / ㄊㄡˊ ㄖㄨˋ,tóurù / tóurù,動詞/状態動詞(形容詞),6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
投降,降伏する,ㄊㄡˊ ㄒㄧㄤˊ,tóuxiáng,自動詞,6,common,ai,word,,
吐,吐く/口に出す,ㄊㄨˇ,tǔ,動詞,6,common,ai,word,,
禿,はげた/むき出しの,ㄊㄨ,tū,状態動詞(形容詞),6,common,ai,word,,
團,塊/丸いもの,ㄊㄨㄢˊ / ㄊㄨㄢˊ,tuán / tuán,量詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
團結,団結する,ㄊㄨㄢˊ ㄐㄧㄝˊ,tuánjié,状態動詞(形容詞),6,common,ai,word,,
突出,突き出た/目立つ,ㄊㄨˊ ㄔㄨ,túchū,状態動詞(形容詞),6,common,ai,word,,
圖畫,絵/図画,ㄊㄨˊ ㄏㄨㄚˋ,túhuà,名詞,6,common,ai,word,,
退,退く/返品する,ㄊㄨㄟˋ,tuì,変化動詞,6,common,ai,word,,
退出,撤退する/やめる,ㄊㄨㄟˋ ㄔㄨ,tuìchū,変化動詞,6,common,ai,word,,
推動,推進する/促進する,ㄊㄨㄟ ㄉㄨㄥˋ,tuīdòng,動詞,6,common,ai,word,,
推翻,転覆させる/覆す,ㄊㄨㄟ ㄈㄢ,tuīfān,動詞,6,common,ai,word,,
推廣,普及させる/広める,ㄊㄨㄟ ㄍㄨㄤˇ,tuīguǎng,動詞,6,common,ai,word,,
退回,返送する/戻す,ㄊㄨㄟˋ ㄏㄨㄟˊ,tuìhuí,変化動詞,6,common,ai,word,,
途徑,経路/手段,ㄊㄨˊ ㄐㄧㄥˋ,tújìng,名詞,6,common,ai,word,,
吞,飲み込む,ㄊㄨㄣ,tūn,動詞,6,common,ai,word,,
拖,引きずる,ㄊㄨㄛ,tuō,動詞,6,common,ai,word,,
妥當,適切だ/準備が整った,ㄊㄨㄛˇ ㄉㄤˋ,tuǒdàng,状態動詞(形容詞),6,common,ai,word,,
托兒所,保育園,ㄊㄨㄛ ㄦˊ ㄙㄨㄛˇ,tuōérsuǒ,名詞,6,common,ai,word,,
脫離,離脱する,ㄊㄨㄛ ㄌㄧˊ,tuōlí,動詞,6,common,ai,word,,
妥善,適切だ/万全だ,ㄊㄨㄛˇ ㄕㄢˋ,tuǒshàn,状態動詞(形容詞),6,common,ai,word,,
妥協,妥協する,ㄊㄨㄛˇ ㄒㄧㄝˊ,tuǒxié,自動詞,6,common,ai,word,,
突破,突破する/打開する,ㄊㄨˊ ㄆㄛˋ,túpò,名詞/動詞,6,common,ai,word,,
圖書,書籍,ㄊㄨˊ ㄕㄨ,túshū,名詞,6,common,ai,word,,
圖章,印鑑/スタンプ,ㄊㄨˊ ㄓㄤ,túzhāng,名詞,6,common,ai,word,,
挖,掘る/すくい出す,ㄨㄚ,wā,動詞,6,common,ai,word,,
歪,傾いた/捻挫する,ㄨㄞ,wāi,状態動詞(形容詞),6,common,ai,word,,
外表,外見,ㄨㄞˋ ㄅㄧㄠˇ,wàibiǎo,名詞,6,common,ai,word,,
外部,外部/外側,ㄨㄞˋ ㄅㄨˋ,wàibù,名詞,6,common,ai,word,,
外出,外出する,ㄨㄞˋ ㄔㄨ,wàichū,自動詞,6,common,ai,word,,
外地,他地域/よそ,ㄨㄞˋ ㄉㄧˋ,wàidì,名詞,6,common,ai,word,,
外觀,外観,ㄨㄞˋ ㄍㄨㄢ,wàiguān,名詞,6,common,ai,word,,
外行,素人,ㄨㄞˋ ㄏㄤˊ,wàiháng,状態動詞(形容詞),6,common,ai,word,,
外匯,外国為替,ㄨㄞˋ ㄏㄨㄟˋ,wàihuì,名詞,6,common,ai,word,,
外界,外界/外部の世界,ㄨㄞˋ ㄐㄧㄝˋ,wàijiè,名詞,6,common,ai,word,,
彎,曲がった/曲がる,ㄨㄢ,wān,状態動詞(形容詞),6,common,ai,word,,
晚輩,年下/後輩,ㄨㄢˇ ㄅㄟˋ,wǎnbèi,名詞,6,common,ai,word,,
完畢,完了する,ㄨㄢˊ ㄅㄧˋ,wánbì,変化動詞,6,common,ai,word,,
望,望む/期待する,ㄨㄤˋ,wàng,動詞,6,common,ai,word,,
往,〜へ向かって / 向かう,ㄨㄤˇ / ㄨㄤˇ,wǎng / wǎng,動詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
完美,完璧な,ㄨㄢˊ ㄇㄟˇ,wánměi,状態動詞(形容詞),6,common,ai,word,,
完善,整った/充実した,ㄨㄢˊ ㄕㄢˋ,wánshàn,状態動詞(形容詞),6,common,ai,word,,
玩笑,冗談,ㄨㄢˊ ㄒㄧㄠˋ,wánxiào,名詞,6,common,ai,word,,
彎腰,腰をかがめる,ㄨㄢ ㄧㄠ,wānyāo,離合動詞,6,common,ai,word,,
完整,完全な/無傷の,ㄨㄢˊ ㄓㄥˇ,wánzhěng,状態動詞(形容詞),6,common,ai,word,,
瓦斯,ガス,ㄨㄚˇ ㄙ,wǎsī,名詞,6,common,ai,word,,
圍,囲む,ㄨㄟˊ,wéi,動詞,6,common,ai,word,,
未,まだ～ない,ㄨㄟˋ,wèi,副詞,6,common,ai,word,,
尾巴,しっぽ,ㄨㄟˇ ㄅㄚ,wěibā/wěi,名詞,6,common,ai,word,,原表記: 尾巴/尾
違反,違反する,ㄨㄟˊ ㄈㄢˇ,wéifǎn,状態動詞,6,common,ai,word,,
為何,なぜ,ㄨㄟˋ ㄏㄜˊ,wèihé,副詞,6,common,ai,word,,
維護,守る/維持する,ㄨㄟˊ ㄏㄨˋ,wéihù,動詞,6,common,ai,word,,
未婚,未婚の,ㄨㄟˋ ㄏㄨㄣ,wèihūn,状態動詞(形容詞),6,common,ai,word,,
味精,化学調味料,ㄨㄟˋ ㄐㄧㄥ,wèijīng,名詞,6,common,ai,word,,
為難,困らせる/困る,ㄨㄟˊ ㄋㄢˊ,wéinán,状態動詞(形容詞),6,common,ai,word,,
委屈,不当な扱いを受ける,ㄨㄟˇ ㄑㄩ,wěiqū,状態動詞(形容詞),6,common,ai,word,,
衛生,衛生的な/衛生,ㄨㄟˋ ㄕㄥ / ㄨㄟˋ ㄕㄥ,wèishēng / wèishēng,状態動詞(形容詞)/名詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
維生素,ビタミン,ㄨㄟˊ ㄕㄥ ㄙㄨˋ,wéishēngsù,名詞,6,common,ai,word,,
維他命,ビタミン,ㄨㄟˊ ㄊㄚ ㄇㄧㄥˋ,wéitāmìng,名詞,6,common,ai,word,,
委託,委託する/任せる,ㄨㄟˇ ㄊㄨㄛ,wěituō,動詞,6,common,ai,word,,
慰問,見舞う/慰める,ㄨㄟˋ ㄨㄣˋ,wèiwèn,動詞,6,common,ai,word,,
威脅,脅かす/脅威,ㄨㄟ ㄒㄧㄝˊ,wēixié,名詞/動詞,6,common,ai,word,,
唯一,唯一の,ㄨㄟˊ ㄧ,wéiyī,状態動詞(連体用),6,common,ai,word,,
位於,位置する,ㄨㄟˋ ㄩˊ,wèiyú,状態動詞,6,common,ai,word,,
吻,キスする/口,ㄨㄣˇ,wěn,名詞/動詞,6,common,ai,word,,
穩,安定した,ㄨㄣˇ,wěn,状態動詞(形容詞),6,common,ai,word,,
溫,温かい/温度,ㄨㄣ,wēn,状態動詞(形容詞),6,common,ai,word,,
